Recency,Frequency,Monetary,Interpurchase_Time
314,6,881.7900000000001,20
21,13,3575.25,55
59,3,801.3,89
638,2,165.29999999999998,0
726,1,228.34,0
725,3,341.29,2
12,47,8858.48,12
28,14,5192.379999999999,50
114,2,432.06999999999994,148
28,13,3626.28,50
625,1,268.45,0
18,4,1383.35,22
563,1,124.3,0
18,10,2153.7299999999996,70
36,6,1099.35,116
578,1,202.5,0
36,2,333.83000000000004,0
78,1,118.80000000000001,0
22,7,821.7900000000001,71
25,6,871.44,104
33,6,4267.280000000001,115
109,9,3625.69,62
35,3,4565.82,120
123,28,7650.22,21
7,6,1584.5,9
738,1,221.53,0
28,4,1899.1100000000001,56
386,1,128.45,0
4,13,2704.5400000000004,38
3,19,7284.24,37
50,11,5306.43,56
593,1,231.18,0
322,2,399.49999999999994,50
23,7,2316.5,100
15,11,3490.88,49
2,9,1086.1599999999999,47
382,3,530.62,53
533,1,558.97,0
18,2,965.89,0
10,7,2132.9900000000002,77
262,1,15.0,0
722,1,418.21000000000004,0
424,1,454.78000000000003,0
159,2,646.18,73
389,1,455.68,0
33,10,13350.61,64
664,1,174.95,0
29,8,1267.4,58
165,3,413.5,148
47,2,428.1,189
503,1,197.57,0
574,6,2179.24,20
6,8,719.67,41
8,7,2552.74,103
648,1,367.91,0
288,1,110.85,0
318,1,157.02,0
3,2,570.82,28
233,1,282.96000000000004,0
403,1,300.03999999999996,0
119,4,570.5000000000001,95
162,3,887.37,136
185,1,292.43999999999994,0
50,1,200.6,0
152,9,1941.19,34
429,5,1104.78,61
335,1,154.08999999999997,0
520,1,29.85,0
5,5,2320.4700000000003,14
452,2,1061.1100000000001,18
16,12,2620.62,51
107,3,593.4499999999999,111
16,10,1350.62,56
662,1,207.32000000000002,0
416,6,1098.46,43
276,7,4164.25,56
16,25,17806.629999999997,27
247,1,250.57000000000002,0
418,4,703.94,66
239,4,969.0,111
417,2,784.4200000000001,49
1,2,864.9300000000001,41
513,4,2863.1799999999994,36
106,13,5294.67,43
23,9,2762.4600000000005,75
52,1,124.88,0
451,1,135.0,0
377,6,1290.6,59
735,1,231.9,0
195,4,1000.22,57
24,1,213.77999999999997,0
75,1,312.86999999999995,0
18,7,705.79,102
492,1,589.98,0
8,19,3923.43,38
32,5,1904.3999999999999,121
22,5,1982.63,124
31,17,10049.56,41
444,1,841.2100000000002,0
29,10,1653.2599999999998,27
22,4,690.12,163
33,7,2433.7,34
284,6,1726.97,74
39,2,206.33999999999997,82
380,3,840.9599999999999,21
499,1,389.42,0
58,3,1133.8999999999999,173
374,2,178.67999999999998,7
289,2,356.69,186
79,3,774.2999999999998,215
5,8,3610.75,15
218,1,59.9,0
44,4,1232.92,63
202,3,833.37,158
505,1,109.15,0
731,1,366.75999999999993,0
178,6,1504.81,64
56,11,2068.13,57
57,3,149.09999999999997,179
423,2,321.29999999999995,147
8,6,2897.9399999999996,16
569,2,197.95999999999998,80
592,3,229.46,2
47,2,38.879999999999995,6
227,2,356.71999999999997,149
11,13,4217.449999999999,55
106,5,938.4600000000002,126
59,7,1045.82,83
28,15,4069.03,47
536,1,70.03,0
36,9,1717.6600000000003,78
274,3,695.5600000000001,85
655,1,496.77,0
428,1,317.05,0
30,1,928.81,0
24,3,618.37,115
582,1,115.69,0
387,4,196.14999999999998,66
54,4,1048.22,153
421,1,160.65,0
36,10,2972.48,35
175,9,4676.9,41
54,3,412.47,170
53,1,204.24,0
652,1,278.31,0
396,1,111.14999999999999,0
649,3,290.15,29
393,1,249.83,0
27,13,3650.1000000000004,53
253,3,633.85,77
40,13,4728.63,52
60,6,907.5699999999999,49
464,1,163.65,0
554,1,62.6,0
234,2,191.34999999999997,192
4,18,3708.75,37
32,2,258.38,192
24,21,4351.59,31
7,5,888.9099999999999,119
65,6,1514.54,105
310,3,468.59000000000003,21
501,1,60.31,0
582,1,131.15,0
309,3,598.02,118
19,12,1351.42,56
16,13,2784.0700000000006,47
96,2,316.31000000000006,23
264,18,7494.389999999999,25
12,25,6743.0599999999995,28
3,2,417.77,5
35,3,531.9100000000001,229
183,1,136.54,0
25,8,1451.23,65
13,12,1580.12,52
11,4,985.2800000000002,92
3,32,7105.76,23
313,4,876.2,53
596,1,122.95,0
385,12,2561.54,23
108,5,2628.600000000001,115
1,69,18349.46,10
53,5,1575.8000000000002,136
205,2,350.03000000000003,242
547,2,36.47,95
15,1,250.99,0
120,2,482.69000000000005,180
429,1,68.03,0
4,2,350.12,128
363,3,788.0300000000001,120
117,2,339.31,34
18,1,158.01,0
5,3,457.92999999999995,132
41,4,747.93,101
107,5,364.3799999999999,98
436,2,135.31,0
397,2,417.2999999999999,134
148,6,1394.08,84
411,1,88.5,0
510,1,216.69,0
52,11,1371.7,61
208,1,63.440000000000005,0
424,1,251.88000000000002,0
139,2,542.21,20
2,5,480.0199999999999,127
127,2,280.6,0
108,11,935.3300000000002,56
386,1,471.40999999999997,0
469,2,465.72,131
736,1,195.95,0
42,4,2046.8100000000002,55
424,1,141.12,0
35,2,560.8199999999999,180
383,1,95.95000000000002,0
402,1,441.89000000000004,0
228,2,1048.0500000000002,47
241,2,238.79000000000002,161
58,1,139.28,0
438,1,118.85999999999999,0
374,6,447.45,49
130,5,1333.42,83
379,1,156.05,0
60,8,2498.21,48
628,2,352.78999999999996,17
22,3,332.07,126
26,21,3374.67,33
9,11,2173.0,35
32,9,1943.26,67
4,8,1278.96,90
308,1,202.5,0
472,2,208.0,53
8,17,3291.01,42
669,2,382.77,0
29,3,512.53,11
730,1,277.17,0
17,1,121.83,0
101,5,836.0199999999999,108
12,6,951.22,78
391,2,334.29,45
21,2,291.49000000000007,301
15,5,1111.98,58
361,1,237.23999999999998,0
534,1,91.75,0
649,1,638.0600000000001,0
11,21,2745.66,18
395,11,1857.9300000000003,26
393,2,167.67,29
95,3,299.74,192
387,2,137.7,73
78,6,2796.71,99
139,3,252.89,6
31,1,1309.8600000000001,0
25,17,4553.99,41
2,43,8540.699999999999,10
420,1,124.45000000000002,0
46,3,763.2900000000001,14
725,1,154.43,0
669,1,29.1,0
100,6,2353.71,97
8,6,1493.73,94
376,5,898.8800000000001,72
15,12,1551.04,56
18,12,1654.26,58
280,3,543.8499999999999,120
408,2,295.10999999999996,60
410,2,141.92000000000002,76
673,1,63.45,0
14,5,990.0699999999999,144
23,4,356.40000000000003,156
124,1,120.0,0
528,5,748.3499999999999,25
86,1,490.46999999999997,0
302,3,552.84,34
384,2,467.34,150
472,1,45.629999999999995,0
151,4,1899.4099999999999,39
17,17,11603.35,36
94,3,283.04,138
30,18,17859.05,35
157,5,1194.37,76
380,4,1022.37,72
355,6,1167.6399999999999,63
46,2,442.11,341
15,10,1366.2800000000002,72
4,26,4757.88,22
86,1,28.62,0
15,9,2306.13,69
179,5,550.7600000000001,90
8,7,1767.3610000000003,95
36,12,1950.9800000000002,57
696,1,36.25,0
129,4,583.1999999999998,123
51,4,1366.8100000000002,94
386,1,224.52,0
312,5,829.8300000000002,75
24,2,368.54,0
303,5,832.71,70
11,2,249.42000000000002,318
17,6,1142.81,69
49,5,851.94,125
239,7,971.8399999999999,66
395,3,836.3100000000001,2
1,28,10831.32,26
13,15,7554.1900000000005,44
432,2,960.74,11
238,1,163.94,0
23,14,1930.8400000000001,50
456,1,22.95,0
73,4,435.9,24
17,6,616.37,119
41,28,4090.06,24
40,7,1166.15,87
219,3,693.21,58
199,4,648.9500000000002,58
71,4,440.64000000000004,113
24,78,17044.88,9
374,1,7.5,0
11,1,372.67,0
434,3,618.75,33
9,38,5937.0,14
65,8,712.62,63
4,2,277.14,224
19,3,454.0,149
15,1,253.66000000000005,0
8,7,1024.6299999999999,53
20,2,696.43,6
78,11,805.02,59
1,61,27122.890000000007,12
421,1,149.3,0
164,2,85.86,0
307,3,522.46,47
411,2,325.41,38
219,1,65.34,0
508,1,86.25,0
39,14,3452.1600000000008,28
22,3,1149.4199999999998,131
115,3,588.7800000000001,46
126,8,4398.83,74
541,1,112.94999999999997,0
5,23,3000.58,31
36,2,351.91999999999996,207
4,23,10811.570000000002,30
1,3,979.26,49
333,13,3325.72,30
412,1,524.3999999999999,0
163,3,198.20999999999998,116
185,10,4431.55,54
16,5,1115.16,39
12,5,1406.3799999999999,144
3,16,3576.19,45
405,2,369.39,82
44,6,238.44,115
80,1,243.44000000000003,0
30,22,15025.66,31
549,1,163.73000000000002,0
42,3,643.72,114
11,18,5871.73,37
50,6,906.43,58
386,3,1045.69,116
16,11,3326.2200000000003,47
46,3,918.4899999999999,115
19,2,738.62,20
8,13,7326.92,50
72,1,100.8,0
1,45,22126.53,16
128,5,1320.0399999999997,60
33,4,612.3799999999999,111
313,1,395.35,0
18,9,1675.29,79
88,2,542.71,148
2,7,2252.0,11
411,1,276.74999999999994,0
2,5,531.36,146
530,1,351.78000000000003,0
254,5,1318.93,77
656,1,239.37,0
157,4,188.94000000000003,98
732,1,292.09000000000003,0
37,15,4506.219999999999,41
220,1,28.62,0
148,3,2204.36,8
177,2,120.90000000000002,66
40,2,541.53,15
497,46,14340.470000000001,3
2,13,4761.96,56
8,51,30664.379999999997,8
1,7,1699.1600000000003,14
18,2,479.96999999999997,23
192,10,1493.6399999999999,50
204,1,126.80000000000001,0
365,2,938.05,45
127,14,3425.3399999999997,43
15,2,527.48,183
43,2,619.6700000000001,8
94,16,2087.62,37
23,3,706.2399999999999,2
60,2,664.9399999999999,111
16,7,2461.96,81
158,3,808.98,153
426,7,2458.0,44
10,2,681.88,34
395,1,87.9,0
10,3,194.8,121
16,17,4909.86,41
45,11,2419.8,42
475,1,321.65000000000003,0
191,4,916.45,109
409,2,587.2,23
600,1,750.45,0
79,1,194.36999999999995,0
396,2,417.31000000000006,170
613,2,917.5,17
408,2,1219.1,112
633,1,389.26,0
78,2,882.23,183
4,4,1190.7800000000002,22
487,2,733.5899999999999,45
65,4,563.0800000000002,87
576,2,165.47,23
261,1,391.96999999999997,0
728,1,148.1,0
641,1,336.50000000000006,0
59,2,372.8599999999999,76
1,9,2355.68,63
1,17,4618.6,34
248,3,1067.77,90
385,1,100.91,0
502,1,49.8,0
8,3,766.22,127
359,4,1301.5900000000001,83
390,2,265.5,110
76,1,246.00000000000003,0
290,2,1201.1299999999997,135
17,3,127.5,4
221,2,281.84999999999997,0
9,4,665.3699999999999,4
3,2,546.74,17
206,18,7989.98,25
162,5,2317.8999999999996,88
76,1,302.20000000000005,0
262,2,597.23,23
281,8,4024.4099999999994,56
58,8,6083.639999999999,0
25,2,493.35,197
3,60,79648.85999999999,12
29,18,3773.87,38
72,3,959.28,135
128,2,520.0,270
31,9,1282.53,57
15,6,884.7599999999999,60
309,1,143.44,0
426,2,312.6,97
17,15,4078.62,48
54,1,509.11999999999995,0
30,5,1233.02,80
2,5,916.7,43
11,4,336.41999999999996,1
361,3,521.78,25
360,3,1030.95,23
5,12,3010.1899999999996,59
54,4,869.9200000000001,41
1,8,3250.87,8
610,2,1175.95,43
1,12,2650.5200000000004,61
190,3,1210.0100000000002,142
386,1,65.34,0
435,1,34.8,0
54,5,1628.93,119
280,1,164.39999999999998,0
177,3,278.38,168
30,2,848.92,136
26,1,95.9,0
618,4,1096.5900000000001,27
25,6,1586.6000000000001,95
510,1,110.06000000000002,0
270,3,334.15,123
550,1,119.04999999999998,0
390,3,896.5700000000002,0
43,6,1192.0900000000001,89
376,2,587.2500000000001,144
234,4,720.01,40
24,2,103.83000000000001,13
197,9,2269.1800000000003,52
359,1,289.34,0
60,12,2658.1499999999996,47
130,4,464.4,120
1,5,1588.5300000000002,29
20,5,1044.29,113
206,2,251.97000000000003,86
14,4,570.0099999999999,179
393,1,247.01999999999998,0
513,1,145.57,0
95,8,1462.76,70
19,4,682.99,178
14,7,1103.66,22
578,2,387.13000000000005,16
24,3,446.85999999999996,18
587,1,130.38000000000002,0
8,2,841.37,8
7,9,3965.5099999999993,48
633,1,374.45,0
332,1,321.43999999999994,0
382,1,7.5,0
50,5,1511.44,98
71,10,634.26,65
29,3,361.28,21
243,1,178.3,0
667,1,133.35,0
8,41,8132.830000000001,17
645,2,348.74999999999994,11
218,7,1020.8,44
5,4,689.1300000000001,143
253,5,532.6200000000001,33
1,43,16736.83,17
236,5,1198.1100000000001,77
560,1,135.95,0
7,6,4296.91,112
109,7,1826.79,52
619,1,167.39999999999998,0
628,1,165.31,0
100,7,2223.34,76
60,18,13205.22,32
2,3,1396.06,12
73,8,2179.42,77
739,1,148.3,0
4,11,7585.76,66
85,4,2470.6800000000003,129
12,2,377.84000000000003,12
23,13,3275.01,53
214,5,3023.2,73
381,1,408.18000000000006,0
478,1,52.05,0
18,1,148.71,0
239,2,396.69000000000005,70
2,14,6798.9800000000005,44
78,4,1536.58,162
217,6,922.74,77
590,1,152.75,0
737,1,87.30000000000001,0
376,1,323.31,0
33,4,488.06000000000006,143
41,11,1742.79,51
540,5,1478.98,38
7,28,8074.009999999999,26
53,18,5139.66,37
23,14,4375.3,20
57,1,376.72,0
130,6,652.3,59
174,4,275.4,69
559,1,385.19,0
6,11,3708.2000000000003,61
312,1,213.46999999999997,0
60,1,77.44,0
21,6,2675.3700000000003,68
598,2,1088.8100000000002,0
33,7,2182.4700000000003,98
15,4,1514.48,176
18,8,5873.66,88
603,1,249.10000000000002,0
479,1,170.98,0
81,1,75.75000000000001,0
6,10,2311.34,41
170,2,399.4,31
2,7,971.88,104
31,7,2001.6900000000003,51
36,9,2226.39,33
424,3,1136.2799999999997,55
19,1,285.55999999999995,0
31,2,532.01,41
647,2,157.95,37
276,6,570.95,34
87,6,2321.3999999999996,89
120,5,1779.26,122
373,2,430.65000000000003,66
1,20,5791.17,33
219,12,3602.1100000000006,42
65,3,273.51,201
61,5,2111.97,64
138,3,1527.1599999999999,111
21,1,166.07999999999998,0
12,16,5520.35,32
25,12,4622.89,21
37,4,714.61,20
277,1,110.65,0
11,9,2604.710000000001,45
73,5,1573.3999999999999,11
430,1,126.0,0
26,2,422.88,92
17,14,3360.63,26
141,2,334.49,297
662,2,363.72,30
26,17,4444.610000000001,36
19,4,1130.6800000000003,150
493,1,344.4,0
4,5,1349.6399999999999,104
66,9,3779.25,65
1,2,280.25,18
43,10,3752.0,57
228,1,203.89999999999998,0
16,5,1713.7700000000002,72
50,7,5064.780000000001,90
2,13,3865.5699999999997,48
74,2,356.37000000000006,147
1,70,33287.130000000005,10
4,10,2408.6800000000003,61
2,54,18255.199999999997,13
264,2,559.11,169
53,7,3125.79,97
24,3,372.2,162
597,5,485.24,19
10,11,3997.3500000000004,57
386,3,766.8000000000001,56
44,1,231.00999999999996,0
17,12,4570.919999999999,54
7,9,7801.130000000001,58
421,1,426.67999999999995,0
394,1,301.50000000000006,0
388,2,316.45000000000005,42
30,20,6021.48,32
358,4,626.85,47
127,12,2853.5899999999997,34
137,1,196.46999999999997,0
142,3,1406.9800000000002,140
132,5,1383.7700000000002,109
38,27,6851.530000000001,25
236,1,328.25,0
261,1,154.95,0
477,2,411.25,42
17,14,6245.2,51
253,1,388.65,0
30,6,2548.0,61
35,4,1088.9900000000002,95
169,2,835.8900000000001,35
3,11,2015.74,52
4,31,17848.59,22
185,8,443.55,68
188,4,877.1800000000001,58
170,5,553.5600000000001,86
424,1,268.19,0
11,2,384.8,139
45,1,448.21,0
382,4,1149.09,41
321,5,1319.19,38
201,2,45.9,196
23,24,14193.16,29
421,1,366.62,0
232,2,415.63,206
38,15,5013.030000000001,14
26,10,2405.08,55
659,1,307.21,0
96,5,2947.99,55
127,7,882.1000000000001,35
71,3,1000.1999999999999,22
16,11,3267.88,22
395,7,1076.4099999999999,40
15,1,1035.85,0
4,5,4076.3499999999995,89
596,1,429.2000000000001,0
3,20,7076.450000000001,29
79,6,1569.7399999999998,98
373,8,2000.25,14
39,2,645.7800000000001,111
54,6,1367.33,98
2,26,16174.25,19
9,3,313.09000000000003,34
9,2,160.59000000000003,24
19,13,3879.6500000000005,47
12,18,7207.72,40
389,6,296.46,51
407,2,87.45,76
113,11,1657.5800000000002,56
448,1,198.45000000000002,0
4,7,2256.9700000000003,53
478,2,487.19,39
240,4,708.63,92
113,1,71.4,0
527,1,324.65,0
178,3,940.74,122
5,9,1409.6299999999999,17
421,1,145.52,0
359,1,11.34,0
464,4,376.26,59
1,13,3138.7000000000003,55
376,3,698.5799999999999,6
1,56,8356.119999999999,12
19,12,4768.66,45
17,5,1165.9099999999999,113
22,6,629.2799999999999,104
33,1,584.29,0
456,1,122.82,0
263,4,83.7,98
51,5,1474.92,137
159,4,464.04999999999995,72
381,2,295.81,0
15,2,412.3,197
8,7,2861.3100000000004,104
13,17,6687.160000000001,39
199,5,939.9700000000001,16
57,4,361.51,133
11,3,327.15,127
514,2,569.6699999999998,87
97,9,3048.39,63
255,1,56.4,0
387,2,309.83000000000004,168
25,3,644.11,25
662,1,143.10000000000002,0
21,3,628.0300000000001,40
667,3,340.40999999999997,5
159,2,144.67000000000002,46
383,2,634.71,0
72,3,371.12999999999994,146
550,1,103.82999999999998,0
53,3,369.88000000000005,170
85,2,260.62,115
153,4,1758.2400000000002,54
74,2,292.45,27
281,2,383.4,189
27,20,2660.46,25
30,1,106.1,0
467,2,353.3,5
25,1,236.74,0
687,2,147.3,0
180,2,329.7799999999999,42
40,7,1195.7400000000002,54
22,8,1922.42,87
582,1,178.06999999999996,0
22,20,5941.0,35
37,9,1099.96,32
451,3,749.0300000000001,80
82,10,4809.9,64
392,1,179.40999999999997,0
376,3,371.38999999999993,120
74,2,306.06,268
11,1,518.28,0
395,3,417.32,103
549,4,223.79,8
16,20,6668.16,36
669,2,328.66,7
4,47,8435.029999999999,9
13,7,834.49,73
14,5,1503.72,11
375,2,1451.08,23
393,1,385.50000000000006,0
37,6,96.10999999999999,114
4,6,565.95,69
738,1,124.78,0
72,12,3848.7,54
374,1,162.57999999999998,0
406,1,286.92,0
420,5,1744.14,28
421,2,425.45,0
51,1,261.22,0
599,4,495.53,31
374,1,132.89,0
5,6,2294.31,102
23,4,1176.7,40
299,5,4260.35,71
2,3,373.24999999999994,95
33,1,35.400000000000006,0
50,1,153.66000000000003,0
723,1,335.56000000000006,0
415,2,451.39,15
3,3,315.59999999999997,6
47,1,110.21,0
42,8,1416.58,15
27,13,4984.9400000000005,46
42,1,318.15000000000003,0
444,1,173.45000000000002,0
2,211,61751.899999999994,3
602,1,402.39,0
303,2,316.04999999999995,54
107,1,51.56,0
555,4,557.29,5
85,1,7.5,0
516,2,127.69,64
81,30,2447.84,21
218,8,663.3299999999999,52
372,155,50352.270000000004,2
422,6,1508.5,52
12,5,655.36,143
407,3,1488.39,109
185,6,940.8600000000001,91
373,1,206.51999999999998,0
2,4,556.1300000000001,69
4,24,2432.68,26
6,30,8484.080000000002,24
305,1,136.07,0
369,4,668.24,89
3,18,4610.3,40
324,4,1189.44,59
59,12,5027.950000000001,49
13,5,866.8500000000001,82
31,46,22835.58,15
143,3,829.3000000000001,194
30,15,862.3199999999999,47
386,1,222.25,0
107,7,611.92,62
2,13,1669.45,29
205,5,964.1,97
382,1,216.97,0
80,18,5269.43,35
185,6,632.4000000000001,11
688,1,167.1,0
400,3,188.73,91
170,1,218.01000000000002,0
44,3,1299.6299999999997,117
174,1,177.17,0
365,3,816.3700000000001,121
304,1,133.35000000000002,0
379,2,282.76,0
3,7,901.6200000000001,92
4,20,2529.4500000000003,36
12,1,154.59,0
32,6,1219.83,92
129,1,84.55,0
21,25,1568.16,27
212,7,730.8700000000001,58
323,2,564.9100000000001,19
162,1,203.85999999999996,0
56,3,212.45,33
225,1,92.65000000000003,0
72,18,2212.88,22
44,1,92.99,0
23,1,48.06,0
173,9,1783.3799999999999,44
85,4,274.74,120
159,1,137.35999999999999,0
190,2,104.69999999999999,0
29,3,161.78,164
547,1,157.45,0
394,1,376.74,0
21,1,159.11999999999998,0
71,13,1369.78,46
247,1,63.45,0
641,1,85.75000000000001,0
374,5,1048.37,70
737,1,99.9,0
726,1,260.8,0
9,1,354.26000000000005,0
310,6,346.84000000000003,10
59,14,3368.4400000000005,48
4,1,290.37999999999994,0
551,1,209.03,0
629,2,38.65,52
45,3,325.58,105
501,3,308.07,1
88,2,1386.06,175
4,54,17227.71,13
64,10,2274.61,44
543,1,168.5,0
282,3,282.15,87
12,8,2224.4700000000003,50
373,1,91.53,0
133,5,961.2200000000001,89
722,1,294.0,0
45,3,271.84000000000003,175
11,12,2261.95,59
36,13,2702.7699999999995,46
134,14,2925.11,37
29,3,1301.42,60
632,1,114.69,0
52,3,878.61,118
138,7,653.49,85
5,1,372.53,0
9,7,2916.1500000000005,50
420,1,143.39000000000001,0
160,1,99.14000000000001,0
49,16,321.18,42
131,4,362.60999999999996,142
8,1,58.6,0
423,1,74.54,0
697,3,331.6,0
233,2,109.78,13
37,1,170.42999999999998,0
147,1,67.23,0
1,118,10413.599999999999,6
72,7,1054.9700000000003,90
40,4,957.9300000000002,91
378,4,656.91,40
540,1,156.17000000000002,0
5,19,3620.0699999999997,38
199,6,462.62,77
249,1,7.5,0
66,1,108.67,0
117,2,685.48,305
592,1,64.2,0
171,3,134.63,156
21,100,2611.81,7
142,4,643.96,138
471,4,579.0100000000001,54
32,2,420.09,170
38,29,6708.110000000001,23
38,10,1052.8700000000001,65
372,2,215.61999999999998,22
374,4,502.24,34
166,20,2088.0600000000004,28
211,1,415.05,0
548,1,161.04000000000002,0
242,1,119.03999999999999,0
52,1,332.71999999999997,0
25,6,1678.8300000000002,63
15,24,6504.16,19
372,1,312.64,0
29,2,1211.11,185
365,4,630.4599999999999,91
36,4,699.6099999999999,56
166,4,687.24,56
411,1,197.97,0
681,1,135.57,0
395,1,158.01,0
145,5,1092.8600000000001,118
22,1,609.4499999999999,0
56,1,20.8,0
185,5,862.42,73
12,14,431.79,51
379,1,199.35000000000002,0
237,6,1516.36,82
225,3,269.65,122
389,1,247.83,0
617,1,220.74000000000004,0
122,11,1964.02,45
282,3,424.7200000000001,35
380,3,420.34,55
74,8,1692.23,11
380,3,461.65,119
37,3,510.86,113
564,1,75.95,0
12,6,814.3100000000001,120
376,4,204.57000000000002,88
376,1,304.03999999999996,0
362,1,149.86999999999998,0
4,2,200.52,21
23,4,793.42,174
393,1,204.76999999999995,0
70,23,1852.8399999999997,27
235,8,2025.18,52
257,1,151.6,0
373,2,380.64000000000004,97
723,1,76.15,0
155,2,166.53000000000003,0
28,1,161.32000000000002,0
4,1,120.03000000000002,0
32,7,1729.29,92
81,4,185.76,87
108,4,214.13999999999996,78
52,1,36.0,0
544,1,181.03000000000003,0
510,2,205.76,1
36,5,1449.77,102
153,2,277.78,0
380,6,1135.4299999999998,39
501,2,954.7800000000001,2
99,1,115.30999999999999,0
583,1,133.4,0
642,1,351.15,0
4,2,160.10000000000002,19
379,1,444.33000000000004,0
334,1,73.5,0
65,1,86.4,0
22,3,700.8599999999999,117
36,5,760.02,69
32,11,1412.33,62
154,15,134.71999999999997,38
556,1,128.58,0
374,4,512.16,66
19,2,355.2,113
12,38,6859.42,17
54,2,247.10000000000002,244
25,3,501.59000000000003,114
4,18,3177.66,30
45,1,175.08999999999997,0
650,1,141.98,0
381,2,290.79,0
203,3,339.53000000000003,96
437,2,484.77,76
359,2,390.53999999999996,16
634,7,1644.26,13
565,1,283.5,0
71,3,561.72,152
393,1,176.5,0
7,14,9371.44,29
288,2,522.15,165
393,3,1012.0400000000001,99
10,3,533.46,219
23,3,305.55999999999995,14
408,2,1107.44,78
22,28,4238.92,25
173,6,1496.87,70
391,2,186.60000000000002,121
133,11,2414.58,49
6,29,5572.780000000001,24
75,3,1313.1000000000001,113
40,1,371.53000000000003,0
289,1,45.0,0
26,11,4362.81,56
669,1,314.1,0
258,6,1144.58,79
186,1,247.44,0
114,12,1582.5500000000002,6
374,2,894.0400000000001,65
23,20,5491.17,23
380,1,95.72,0
8,18,4016.3,40
217,4,690.62,102
45,5,1650.9,89
19,2,102.6,111
36,3,324.42,32
26,1,652.31,0
398,1,386.65999999999997,0
16,3,158.88,124
330,4,1341.8500000000004,74
274,1,101.33999999999999,0
98,17,4590.84,37
61,1,154.52999999999994,0
447,1,360.5,0
422,1,273.78,0
593,1,309.2,0
2,18,9073.990000000002,40
93,8,2444.5999999999995,65
82,13,4875.24,47
313,5,1582.98,57
12,6,1585.9199999999998,83
8,11,4182.96,65
396,1,497.19,0
127,1,167.86,0
550,1,429.55,0
11,5,589.41,132
1,145,89361.78,5
549,1,80.25000000000001,0
37,1,724.6400000000001,0
38,1,111.03000000000002,0
330,6,1381.81,60
442,1,153.53999999999996,0
254,3,826.71,161
2,38,7546.360000000001,13
20,2,388.48,195
589,1,368.3,0
12,4,681.7600000000001,134
369,1,28.62,0
290,1,190.4,0
698,1,9.7,0
68,13,2017.22,26
26,1,280.34000000000003,0
11,29,5840.299999999999,12
368,1,166.42999999999995,0
214,1,105.35,0
149,2,649.5500000000001,2
8,6,1723.44,23
24,3,548.33,163
472,1,102.65000000000002,0
30,4,1090.52,71
61,1,200.17000000000002,0
19,4,511.37000000000006,96
537,1,396.04999999999995,0
243,1,107.3,0
15,3,1019.8499999999999,13
632,1,103.86,0
504,1,219.12999999999997,0
212,1,18.63,0
598,2,424.35,48
29,10,821.3600000000001,60
63,5,1614.86,77
551,2,134.84,0
295,1,142.8,0
18,6,5146.23,0
474,1,531.8199999999999,0
402,2,859.6300000000001,93
157,2,362.54999999999995,29
117,2,993.31,12
8,19,3244.2300000000005,37
13,11,5254.280000000001,65
141,2,160.35,39
46,2,159.18,31
647,1,112.85,0
51,7,1395.69,83
32,3,566.5800000000002,56
135,6,1742.24,85
646,1,389.14,0
659,1,246.22000000000003,0
3,5,838.6400000000001,97
75,3,362.8,72
13,2,661.6899999999999,178
571,1,195.63000000000002,0
9,2,453.4,39
301,1,452.25000000000017,0
57,3,983.18,109
15,6,1689.1399999999999,60
732,1,354.5,0
584,1,667.5100000000001,0
37,1,389.9,0
177,1,205.73999999999998,0
624,1,175.5,0
23,3,1349.4600000000003,27
176,16,3248.0600000000004,35
61,1,181.65,0
33,9,2603.3399999999997,74
59,9,2131.6800000000007,71
15,52,13903.509999999998,13
87,5,1712.4300000000005,105
7,2,108.81,298
676,1,165.6,0
358,1,464.05000000000007,0
31,9,2147.7400000000002,76
129,11,5952.879999999999,48
9,8,1866.49,81
5,6,1764.9100000000005,22
24,5,1152.24,142
463,1,287.71000000000004,0
227,2,590.4200000000001,23
15,1,22.41,0
249,1,274.25,0
723,1,264.99,0
632,1,697.94,0
15,6,2850.71,101
78,3,1378.7400000000002,182
192,5,718.5700000000002,105
262,2,481.2499999999999,107
72,1,895.17,0
165,3,1099.22,92
82,6,1885.2299999999998,99
387,1,101.16,0
95,4,1395.06,134
576,1,223.35,0
4,17,3203.38,19
684,1,324.25000000000006,0
106,1,150.35,0
723,1,415.38,0
200,3,1313.99,37
157,4,435.17,143
71,3,1940.1999999999998,40
36,2,498.86,19
553,1,314.65999999999997,0
499,1,532.12,0
566,1,302.28000000000003,0
29,1,139.10000000000002,0
2,7,2627.51,54
26,5,590.07,50
326,2,477.27,175
237,1,232.48000000000002,0
531,4,969.8800000000001,5
89,5,2192.1400000000003,106
31,1,443.34999999999997,0
29,4,803.23,124
211,4,744.44,112
3,17,3138.2000000000003,42
227,6,910.34,82
22,6,1383.8200000000002,61
93,1,402.84000000000003,0
5,26,12868.220000000001,28
264,1,158.95000000000002,0
3,26,11487.52,28
44,26,10696.439999999999,23
218,2,75.0,133
57,2,775.0,11
12,28,8411.41,25
9,9,3971.5299999999997,57
192,28,6000.629999999999,18
82,4,578.57,28
326,1,30.0,0
552,1,174.59999999999997,0
72,3,1686.73,48
30,12,1741.4500000000003,47
3,5,936.09,26
515,1,270.02000000000004,0
219,6,1674.0100000000002,34
46,1,259.23,0
10,21,2923.4400000000005,28
